크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 7월 11일,서초동,페리카나-서초동점,hs**님,2021년 7월 11일,"반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨),사이드 추가 선택(콜라 500mL 변경,떡사리 추가))",치킨은 역시 페리카나,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 7일,서초동,페리카나-서초동점,mu**님,2021년 7월 7일,"반반（간장 반＋마늘 반）/1(치킨 선택(순살 치킨)),생맥주 1000cc/2",페리카나 정말 맛있어요~생맥주 시원합니다~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ef4d152961f7f584568c2dc93daacade_tn.jpg
2021년 7월 3일,서초동,페리카나-서초동점,mu**님,2021년 7월 3일,"반반（후라이드 반＋마늘 반）/1(치킨 선택(순살 치킨),사이드 추가 선택(파 추가))",항상 맛있습니다^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/0f9f2efc2426a0bd30e496cf98d86723_tn.jpg
2021년 6월 29일,서초동,페리카나-서초동점,ou**님,2021년 6월 29일,순살양념 치킨/1,맛있음. 배달빠름.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 22일,서초동,페리카나-서초동점,ji**님,2021년 6월 22일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),음식도 깔끔하게 맛있고 배달도 빨랐어요 굿,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5f44d084aeacbd0e86b409c9d92631b7_tn.jpg
2021년 6월 21일,서초동,페리카나-서초동점,se**님,2021년 6월 21일,반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨)),배달도 빠르고 맛있습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8e5163d42227c0b2f7bfa6167cffc842_tn.jpg
2021년 6월 18일,서초동,페리카나-서초동점,se**님,2021년 6월 18일,반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨)),맛있어용~~~~~~페리카나 소스 너무 조와,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 14일,서초동,페리카나-서초동점,ca**님,2021년 6월 14일,순살후라이드 치킨/1(사이드 추가 선택(사이다500mL 변경)),맛있고 너무 기름지지않아서 좋아요 보통 전 후라이드만 좋아하는데 여긴 반반치킨도 추천드립니다.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 8일,서초동,페리카나-서초동점,ri**님,2021년 6월 8일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),닭 너무작아요 할인이벤트때라 그런거에요? 교촌인줄,4,1,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 6일,서초동,페리카나-서초동점,ss**님,2021년 6월 6일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),예전 그맛그대로네요잘먹었어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/eba95b5e56243dfe944492feda0184a4_tn.jpg
2021년 6월 5일,서초동,페리카나-서초동점,op**님,2021년 6월 5일,"반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨),사이드 추가 선택(무 추가)),콜라 1.25L/1",전통의 맛! 후라이드반 양념반은 진리!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 4일,서초동,페리카나-서초동점,pt**님,2021년 6월 4일,"반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨)),생맥주 1000cc/2",순살 양념반 후라이드반 순삭했습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 2일,서초동,페리카나-서초동점,   손님,2021년 6월 2일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),치키는 인생의 진리지,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 31일,서초동,페리카나-서초동점,ne**님,2021년 5월 31일,후라이드 치킨/1,너무 맛있어요 계속 먹을듯,4,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 30일,서초동,페리카나-서초동점,si**님,2021년 5월 30일,양념치킨（싱글）/1(사이드 추가 선택(양념소스추가)),진짜 예전맛 그대로~~ 서초점이ㅜ역시 맛나네요프라이드도 맛나지만~ 오늘은 혼자로 혼자라 식어도 맛있는 양념으로~~*,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 26일,서초동,페리카나-서초동점,Do**님,2021년 5월 26일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),겉바 속촉...기름을 좋은걸쓰나봅니다 깔끔하니 좋아요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6a905245c09aaba7ece21b7d0ff50ef9_tn.jpg
2021년 5월 26일,서초동,페리카나-서초동점,ja**님,2021년 5월 26일,양념 치킨/1,"너무 맛있어서 사진 못찍었어요,,, ㅠㅠ역시 페리카나는 양념치킨이죠 ᕕ( ᐛ )ᕗ 배달도 빠르고 여쭤볼게 있어서 전화했는데 너무 친절하시고,,,,다이어트는 역시 내일부터ㅋㅋㅋㅋ큐ㅠㅠㅠㅠ",5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 24일,서초동,페리카나-서초동점,te**님,2021년 5월 24일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),페리카나가 최고..!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 22일,서초동,페리카나-서초동점,wy**님,2021년 5월 22일,순살양념 치킨/1(사이드 추가 선택(떡사리 추가)),항상 맛도최고  깨끗하고  최고예요 👍,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 22일,서초동,페리카나-서초동점,ni**님,2021년 5월 22일,골뱅이무침＋소면/1,이번엔 양과 맛 모두 만족했습니다~!골뱅이무침 리뷰는 거의 제가 남긴 것같은데ㅋ실제로 먹고 남기는 평이라골뱅이무침 드시고 싶으시면 여기서 시켜드시면 돼요.저도 또 주문할게요~!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 21일,서초동,페리카나-서초동점,ir**님,2021년 5월 21일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),완전 맛있었어요 ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/91d417ab9aadcc2a99ca97c7ffc7469e_tn.jpg
2021년 5월 20일,서초동,페리카나-서초동점,ju**님,2021년 5월 20일,순살양념 치킨/1,항상 맛있게 먹고있어요. 양념이 적지도 과하지도 않아 좋아요.,5,5,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 19일,서초동,페리카나-서초동점,sp**님,2021년 5월 19일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),와 역시 맛있습니다..,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8196e675097a3a677138ceec4110c635_tn.jpg
2021년 5월 15일,서초동,페리카나-서초동점,tr**님,2021년 5월 15일,양념 치킨/1,어릴적부터 먹던 그 맛~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6480bcee8bf4c265013cbe24d7b4566c_tn.jpg
2021년 5월 15일,서초동,페리카나-서초동점,th**님,2021년 5월 15일,순살양념 치킨/1(사이드 추가 선택(파 추가)),또시켜먹었습니다ㅋㅋㅋ너무맛있어요ㅋㅋ이번에는 파추가도 해서ㅋㅋㅋ앞으로도 맛있는 음식 계속 잘 부탁드립니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/3edc81394cef320626f46dd6e1d8f29c_tn.jpg
2021년 5월 12일,서초동,페리카나-서초동점,po**님,2021년 5월 12일,B세트（후라이드＋양념치킨＋콜라 1.25L）/1,치킨은 페리카나! 끝😎,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 8일,서초동,페리카나-서초동점,wy**님,2021년 5월 8일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),깔끔하고 맛도 최고예요 👍,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 6일,서초동,페리카나-서초동점,th**님,2021년 5월 6일,순살양념 치킨/1,며칠전에 먹고 또 시켜먹었습니다ㅎㅎㅎ 양념은 정말 진리입니다 앞으로도 계속 잘 부탁드립니다!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6a7976a355834eb32aebe75525a91264_tn.jpg
2021년 5월 4일,서초동,페리카나-서초동점,bl**님,2021년 5월 4일,순살양념 치킨/1(사이드 추가 선택(파 추가)),너무너무 맛있게 먹었어요~~!강추합니다~!!!,5,5,0,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/83c52654489f4ab8dbd31e4571164a28_tn.jpg
2021년 5월 3일,서초동,페리카나-서초동점,ko**님,2021년 5월 3일,후라이드치킨（싱글）/1(사이드 추가 선택(사이다 1.25L 변경)),싱글 좋습니다!!!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 2일,서초동,페리카나-서초동점,th**님,2021년 5월 2일,순살양념 치킨/1,양념은 페리카나죠 배달도 맛도 좋았습니다 앞으로도 계속 좋은 음식 잘 부탁드립니다!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5700d63d980c874bf92a8ea2c0bee282_tn.jpg
2021년 5월 2일,서초동,페리카나-서초동점,ju**님,2021년 5월 2일,순살양념 치킨/1,맛있게 잘 먹었어요~ 양념이 너무 과하지도 적지도않아 딱 좋습니다^^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 1일,서초동,페리카나-서초동점,jk**님,2021년 5월 1일,순살양념 치킨/1,맛나여 추천해용 ㅎㅎ,5,5,0,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8913c9f67608d6c458f74e35c809f9ad_tn.jpg
2021년 5월 1일,서초동,페리카나-서초동점,ro**님,2021년 5월 1일,맵삭치킨/1,맵삭치킨  느끼하지 않고 순살이라 먹기편하고 좋아요,5,5,0,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 1일,서초동,페리카나-서초동점,wl**님,2021년 5월 1일,순살후라이드 치킨/1,맛있어요오오오오오오,5,5,0,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 1일,서초동,페리카나-서초동점,yo**님,2021년 5월 1일,순살간장 치킨/1,"*보다 맛있다, 하지만 *가 더 맛있었음",4,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b9479acb71d061c4e8cd5a9ebc5ced23_tn.jpg
2021년 4월 30일,서초동,페리카나-서초동점,jh**님,2021년 4월 30일,B세트（후라이드＋양념치킨＋콜라 1.25L）/1,맛있게 잘 먹었습니다ㅎㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/1ac40cd7cc7c57372b8d98efcfac74c7_tn.jpg
2021년 4월 30일,서초동,페리카나-서초동점,pe**님,2021년 4월 30일,반반（후라이드 반＋간장 반）/1(치킨 선택(순살 치킨)),간장을 시켰는데 양념이 와버림별점 1점 주려고 했는데 먹다보니 맛있어서 봐줌 ㅎ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/06e854b57d18ba2b00f13dcb5b8731bc_tn.jpg
2021년 4월 30일,서초동,페리카나-서초동점,za**님,2021년 4월 30일,다리＋날개/1(다리＋날개 소스 선택(후라이드)),배달빠르고맛있었어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 29일,서초동,페리카나-서초동점,fk**님,2021년 4월 29일,반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨)),맛있어요 ~ 잘먹었습니다,4,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7671c8a24d0ea6474d7b6933cd8d8a05_tn.jpg
2021년 4월 29일,서초동,페리카나-서초동점,du**님,2021년 4월 29일,순살후라이드 치킨/1,아주 맛있었어요기본에 충실한 맛!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 29일,서초동,페리카나-서초동점,mo**님,2021년 4월 29일,"세트（치킨 2가지 선택＋콜라 1.25L）/1(치킨 선택 1(간장),치킨 선택 2(매운양념))",굿~~~~~~~~~~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6a551ace182bc6b17da41a401d137b9d_tn.jpg
2021년 4월 29일,서초동,페리카나-서초동점,kc**님,2021년 4월 29일,반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨)),다른지점보다 양도 적고 천원이나 비싼데  기름의 깨끗함이나 맛은 넘사벽이에요 ㅠㅠ 서초점 최고,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/41e2b4a2db38f07e47dd5d6be71309eb_tn.jpg
2021년 4월 28일,서초동,페리카나-서초동점,mu**님,2021년 4월 28일,순살양념 치킨/1,패리카나 양념순살 최고에요!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/fcd103ca0ecb95b2d8bca955265bf6ad_tn.jpg
2021년 4월 28일,서초동,페리카나-서초동점,kr**님,2021년 4월 28일,"양념 치킨/1,사이다 1.25L/1",맛있음 배송도 이십분이상 빨리옴,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 28일,서초동,페리카나-서초동점,mo**님,2021년 4월 28일,다리＋날개/1(다리＋날개 소스 선택(후라이드)),굿~~~~~~~~~~~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f8be78c6134a4320fc86e5fda56f9a35_tn.jpg
2021년 4월 28일,서초동,페리카나-서초동점,la**님,2021년 4월 28일,양념 치킨/1(사이드 추가 선택(떡사리 추가)),따끈한 양념치킨 잘 배달 받았어요~소스도 넉넉하고 아주 맛있게 잘 먹었어요~떡추가 해서 두명이 배부르게 만족스러운 한끼였어요~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/1d5166d4898bb77f0360400c3c76868c_tn.jpg
2021년 4월 27일,서초동,페리카나-서초동점,rk**님,2021년 4월 27일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),맛나게잘먹엇습니다ㅏ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7721631fc82d7105ccee478e10174ddd_tn.jpg
2021년 4월 27일,서초동,페리카나-서초동점,ta**님,2021년 4월 27일,양념 치킨/1,동네동생 은지가 맛잇다 하네요 역시  퍼리카나!!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/bfd443d755ca3a16766cbee300f1b7a0_tn.jpg
2021년 4월 27일,서초동,페리카나-서초동점,ce**님,2021년 4월 27일,"페리치즈볼 5개/1,츄러스치즈볼 5개/1,치즈스틱（6조각）/1,미니핫도그 2개/1",명성의 페리카나 오랜만에 맛봄!,5,5,0,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/703fbb7fdafe412684c9ade81925c666_tn.jpg
2021년 4월 27일,서초동,페리카나-서초동점,su**님,2021년 4월 27일,"반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨),사이드 추가 선택(무 추가))",배달도 예상보다 빠르고 맛있게 잘 먹었습니다다음에 재 구매 의사 충분합니다번창하세요~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 27일,서초동,페리카나-서초동점,xv**님,2021년 4월 27일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),바삭바삭 따뜻따뜻 맛있게 잘먹었습니다 :),5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/92d7d8cf7a0716d832e96b8a61015cca_tn.jpg
2021년 4월 24일,서초동,페리카나-서초동점,po**님,2021년 4월 24일,B세트（후라이드＋양념치킨＋콜라 1.25L）/1(사이드 추가 선택(무 추가)),치킨은 페리카나입니다 항상 맛있게 잘 튀겨주세요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 23일,서초동,페리카나-서초동점,   손님,2021년 4월 23일,순살양념 치킨/1,저는 마늘을 안좋아해서 마늘향이 좀 강하다고 느꼈지만 그래도 맛있어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c1a6f6f55b868ebc1fe1bfd5663b043f_tn.jpg
2021년 4월 17일,서초동,페리카나-서초동점,el**님,2021년 4월 17일,1세트（순살양념＋순살후라이드＋콜라 1.25L）/1,개꿀맛이에요 믿고 먹는 페리카나^_^ 한국에 페리카나 치킨이 있어서 좋으네요 다 안 망하는 이유가 있어요 ~ 배달도 예상 시간보다 15분 빨리 왔어요 👍,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5fd8b13d156ec9b93fbc67f23d7e698f_tn.jpg
2021년 4월 13일,서초동,페리카나-서초동점,ni**님,2021년 4월 13일,골뱅이무침＋소면/1,"또 시켰어요ㅎㅎ골뱅이 양이 줄었어요^^;;,,",5,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 10일,서초동,페리카나-서초동점,ss**님,2021년 4월 10일,"반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨),사이드 추가 선택(콜라 500mL 변경))",10년 넘게 이집 단골임다. 후라이드와 양념치킨의 표준! 맛있어요.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 7일,서초동,페리카나-서초동점,ah**님,2021년 4월 7일,후라이드 치킨/1(사이드 추가 선택(페리치즈볼 5개 추가)),배달도 빠르고 진짜 너무 맛있어요!ㅠㅠ 오랜만에 이렇게 맛있는 치킨 먹습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/758b2cae53fddcbefc9cc173f7b39a7d_tn.jpg
2021년 4월 4일,서초동,페리카나-서초동점,kk**님,2021년 4월 4일,순살양념 치킨/1,역 시 믿 고 먹 는 페 리 카 나 페 리 카 나 사 랑 해 요 닭 다 리 살 이 라 더 굿,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c0b40d5909749aeb07519bc28fe7b8f2_tn.jpg
2021년 4월 4일,서초동,페리카나-서초동점,ka**님,2021년 4월 4일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),여기 진심 맛집이에요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 4일,서초동,페리카나-서초동점,lj**님,2021년 4월 4일,"반반（양념 반＋간장 반）/1(치킨 선택(순살 치킨),사이드 추가 선택(사이다500mL 변경))",응존마탱마탱마탱ㅇㅇㅇ,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/17418a0fa29b77ecf61ae17dfeedff89_tn.jpg
2021년 4월 3일,서초동,페리카나-서초동점,ja**님,2021년 4월 3일,2세트（순살떡양념＋순살후라이드＋콜라 1.25L）/1,떡양념이 특히 맛있네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d5447dd30037a1e0bb2cf68a15ae650a_tn.jpg
2021년 4월 3일,서초동,페리카나-서초동점,pe**님,2021년 4월 3일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),잘 먹었습니다 감사합니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 3일,서초동,페리카나-서초동점,fi**님,2021년 4월 3일,순살후라이드 치킨/1,맛은 평범 양이 좀 적은거같아요배달 빠르고 저렴해서 잘 먹었습니다,3,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8365865e350aac258c948ebeadcfe321_tn.jpg
2021년 4월 2일,서초동,페리카나-서초동점,ne**님,2021년 4월 2일,순살양념 치킨/1,맛있어요 또 먹고 싶네요,4,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 1일,서초동,페리카나-서초동점,go**님,2021년 4월 1일,순살매운양념치킨/1,페리카나 치킨이 찾아왔어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7f9ad59ff3a0b76bc97cc8ef22b44af5_tn.jpg
2021년 4월 1일,서초동,페리카나-서초동점,jy**님,2021년 4월 1일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),옛날에 먹던 그느낌 그대로여서 참 좋았어요.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 4월 1일,서초동,페리카나-서초동점,th**님,2021년 4월 1일,순살양념 치킨/1,맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 3월 31일,서초동,페리카나-서초동점,kc**님,2021년 3월 31일,반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨)),닭다리살로만 이루어져있어서 좋아요 ㅠㅠ행복,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f4865c5afcc88c4a187f1d6adc468b04_tn.jpg
2021년 3월 31일,서초동,페리카나-서초동점,lm**님,2021년 3월 31일,반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨)),순살치킨 주문해서 먹는데 이빨 나갈뻔했어요 순살에 뼈치킨이 있네요??,3,3,3,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a0f73014da2988a004e340c365932adc_tn.jpg
2021년 3월 31일,서초동,페리카나-서초동점,xv**님,2021년 3월 31일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),맛나게 잘먹었습니다 바삭바삭,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a7679d6063e26c3c7086773792895948_tn.jpg
2021년 3월 31일,서초동,페리카나-서초동점,dl**님,2021년 3월 31일,"반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨)),페리치즈볼 5개/1",너무 맛있게 잘 먹었습니다~😄,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/81fe5f6c3c07f52506d3da4e24f1520b_tn.jpg
2021년 3월 31일,서초동,페리카나-서초동점,re**님,2021년 3월 31일,양념 치킨/1,맛있게 잘 먹었습니다.,4,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 3월 31일,서초동,페리카나-서초동점,bl**님,2021년 3월 31일,"순살양념 치킨/1,반반（간장 반＋마늘 반）/1(치킨 선택(뼈있는 치킨))",너무 맛있게 먹었습니다~!강추합니다!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 3월 31일,서초동,페리카나-서초동점,do**님,2021년 3월 31일,반반（양념 반＋간장 반）/1(치킨 선택(순살 치킨)),와역시 페리카나 양녕이 최고내요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2cc71a1ef69b0827ff1a998d548aafad_tn.jpg
2021년 3월 31일,서초동,페리카나-서초동점,   손님,2021년 3월 31일,"반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),페리치즈볼 5개/1",양념치킨 맛있어요 치즈볼도 따뜻하게 와서 엄청 맛있게 먹었어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6fd3b848868e354ffcf1dca8d246ea97_tn.jpg
2021년 3월 31일,서초동,페리카나-서초동점,d4**님,2021년 3월 31일,"반반（후라이드 반＋핫양념 반）/1(치킨 선택(뼈있는 치킨),사이드 추가 선택(떡사리 추가))",맛은 좋은데. 치킨에 뜯어 먹을 살이 없습니다. 다음에는 순살만 시킬게요.,5,3,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/db0788902ca2408f9a0f3bd8f1b26ef4_tn.jpg
2021년 3월 30일,서초동,페리카나-서초동점,nb**님,2021년 3월 30일,"반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨),사이드 추가 선택(사이다 1.25L 변경)),생맥주 1000cc/1",옆집 문앞에 배달해서 직접 찾아다니게 하시네요하도 안와서 찾았더니 다 식어서 이걸 먹으라는건지 어이가 없네요,1,1,1,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 3월 30일,서초동,페리카나-서초동점,cj**님,2021년 3월 30일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),사진 찍을 시간도 없이 맛있게 먹어치웠네요!!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 3월 30일,서초동,페리카나-서초동점,ho**님,2021년 3월 30일,반반（후라이드 반＋양념 반）/1(치킨 선택(순살 치킨)),엄청 빨리왔네요다리살이라 부드럽고 맛있어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e3148e5464a7033996ea8550a7a9eb63_tn.jpg
2021년 3월 30일,서초동,페리카나-서초동점,rh**님,2021년 3월 30일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),진짜 맛있어요 페리카나 중 여기가 제일 잘하는듯,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 3월 30일,서초동,페리카나-서초동점,ja**님,2021년 3월 30일,순살양념 치킨/1,오랜만에 먹어보는데 양도 최고 맛도 좋고 배달도 빨랐습니다.특히 양념 맛이랑 고기 야들야들한게 넘 맛있네여,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ec02735355d95807144772f900340627_tn.jpg
2021년 3월 30일,서초동,페리카나-서초동점,yj**님,2021년 3월 30일,순살양념 치킨/1,양념치킨 대장 인정입니다👍,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f028a464a4ead7143d34675b13d98286_tn.jpg
2021년 3월 29일,서초동,페리카나-서초동점,ch**님,2021년 3월 29일,"E세트（후라이드＋떡양념치킨＋콜라 1.25L）/1(사이드 추가 선택(무 추가,떡사리 추가))",맛있어요~~굿~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/dd7b6896d380cbb87d2a0df071b36d3d_tn.jpg
2021년 3월 29일,서초동,페리카나-서초동점,ni**님,2021년 3월 29일,골뱅이무침＋소면/1,비용은 올랐지만 다시 양도 많고 맛있어졌어요!!반가워라ㅎㅎ맛있게 먹는 중에 찍은 사진이라 죄송ㅎㅎ담에 또 시켜먹을게요!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/195fcb0bab158c61feb5b4d2c7dc681f_tn.jpg
2021년 3월 29일,서초동,페리카나-서초동점,fo**님,2021년 3월 29일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),맛있게 잘먹었습니다 감사합니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/dfddac28a6ea3dd379d6408520e01e64_tn.jpg
2021년 3월 29일,서초동,페리카나-서초동점,pb**님,2021년 3월 29일,반반（후라이드 반＋양념 반）/1(치킨 선택(뼈있는 치킨)),50분 예상하던 배달이 30분 정도 밖에 안 걸려서 좋았고 매우 따듯한 상태로 왔습니다. 어렸을 때 먹던 치킨 맛이 생각날 정도로 정말 맛있었네요. 특히 이 지점이 맛있는 걸지도 모르겠습니다. 후라이드 튀김옷도 맛있었지만 양념은 왜 페리카나가 최고인지 먹어 보고 깨달았어요. 재주문하여도 이 지점으로 할 생각입니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/13533b72d056d87604245166486a5d23_tn.jpg
