크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 9월 20일,권선동,코리엔탈깻잎두마리치킨-권선점,ks**님,2021년 9월 20일,"두마리 3가지맛 선택/1(치킨선택1(（NEW）치즈킹치킨),치킨선택2(（BEST）수원 왕갈비치킨),치킨선택3(（인기）양념)),국물떡볶이（보통맛）/1",맛있게 잘먹었어요..떡볶이가 생고춧가루 냄새가 나는건 좀아쉬웠네요..떡을 냉동실에서 바로 꺼내 끓이면 갈라져요..냉장보관 하시는게 나을듯 싶네요..,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/8aa66f143c8885f3727e3026c8d628ff_tn.jpg
2021년 9월 17일,권선동,코리엔탈깻잎두마리치킨-권선점,op**님,2021년 9월 17일,"세마리 3가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(（추천）눈꽃스윗치즈),치킨선택3(치킨탕수육),음료추가(음료 1.25L 변경))",단골입니다~ 맛이 있으니깐 단골이겠죠!  최애 메뉴 조합입니다~ 맛있게 잘 먹었습니다~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/806e31547ee5099c19e07ede05574605_tn.jpg
2021년 9월 15일,권선동,코리엔탈깻잎두마리치킨-권선점,fr**님,2021년 9월 15일,"[골드라벨]치즈킹치킨 두마리 세트＋국물떡볶이/1(치킨선택1(간장),국물떡볶이선택(국물떡볶이（보통맛）))",치즈소스를 엄청 올려주셔서 맛있게 먹었어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/2ad60bef9d76c2365c0c859217367e61_tn.jpg
2021년 9월 14일,권선동,코리엔탈깻잎두마리치킨-권선점,ba**님,2021년 9월 14일,"두마리 3가지맛 선택＋사이드 선택/1(치킨선택1(（인기）양념),치킨선택2(（BEST）수원 왕갈비치킨),치킨선택3(후라이드),사이드선택(라이스 치즈볼 8개))",처음 주문하는데 맛있네요.치즈볼 정말 맛있어용,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/498c61c78b2a733df870d251932b2bf1_tn.jpg
2021년 9월 14일,권선동,코리엔탈깻잎두마리치킨-권선점,qw**님,2021년 9월 14일,"황금지단치킨 두마리 세트/1(치킨선택2(후라이드),음료추가(음료 1.25L 변경))",💖❤🧡💛💚💙💜🖤🤍🤎,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 9월 12일,권선동,코리엔탈깻잎두마리치킨-권선점,db**님,2021년 9월 12일,"[레드라벨]불마왕치킨 두마리 세트＋라이스 치즈볼 8개/1(치킨선택1(후라이드),사이드추가(국물떡볶이（매운맛）),음료추가(음료 1.25L 변경))",첫주문했는데 치킨외에 다양한 먹거리가 있어 좋았습니당~^^,5,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b95b41b3749202e8ef1d1b25203be47f_tn.jpg
2021년 9월 11일,권선동,코리엔탈깻잎두마리치킨-권선점,xm**님,2021년 9월 11일,황금지단치킨 두마리 세트/1(치킨선택2(후라이드)),맛있급니다 양도망ㅎ내여,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9c179e2c15c4ac5ba96a0e49da122d52_tn.jpg
2021년 9월 11일,권선동,코리엔탈깻잎두마리치킨-권선점,ii**님,2021년 9월 11일,"두마리 3가지맛 선택/1(치킨선택1(불마왕치킨),치킨선택2(간장),치킨선택3(파닭 후라이드),음료추가(음료 1.25L 변경))",사진과 함께 리뷰 작성해야 100포인트 적립 가능!음식에 대한 솔직한 리뷰를 남겨주세요.(10자이상),5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 9월 11일,권선동,코리엔탈깻잎두마리치킨-권선점,li**님,2021년 9월 11일,"[골드라벨]치즈킹치킨 두마리 세트＋라이스 치즈볼 8개/1(치킨선택1(슈프림 양념),사이드추가(사이드 맛보기 세트))","로제퀸 있을때 먹어봤어야 했는데 너무 늦었더라구요 ㅎㅎ치즈킹이랑 슈프림 양념도 엄청 맛있었어요!치즈킹은 꾸덕한 치즈인데 느끼하지만은 않고, 슈프림 양념도 단맛이 강한 양념이라 매운 거 별로 안좋아하시는 분들이 딱 좋아하실 거 같아요배달도 빠르구 친절하신데다가 음식도 맛있고 청결했어요. 잘 먹었습니다!!",5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f6fd06b52482790bba057568a3c7801c_tn.jpg
2021년 9월 11일,권선동,코리엔탈깻잎두마리치킨-권선점,ym**님,2021년 9월 11일,"치킨（선택）＋볶음밥＋춘권/1(치킨선택1(후라이드),볶음밥선택(김치볶음밥))",배달 엄청 빨랐고요치킨이 바삭바삭 뜨근하니 맛있게 먹었네요^^담에 또 시킬께요^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9c1d144ca29fb7996a5a8ad6d95d14b2_tn.jpg
2021년 9월 10일,권선동,코리엔탈깻잎두마리치킨-권선점,fl**님,2021년 9월 10일,"두마리 2가지맛 선택/1(치킨선택1(（NEW）치즈킹치킨),치킨선택2(슈프림 수원 왕갈비치킨))",항상 맛잇게 잘먹고잇어요 ♡,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b662c984d2b6f30b7a97bf23d0110cde_tn.jpg
2021년 9월 10일,권선동,코리엔탈깻잎두마리치킨-권선점,ch**님,2021년 9월 10일,"국민고추치킨 한마리/1(순살／뼈 선택（필수）(순살),고추치킨선택1(국민고추치킨))",배달예상시간에 맞게 도착하고 제 실수가 있었지만 리뷰 챙겨주셔서 감사합니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/dd16db3d3d2ed52f5f6c049a5ab3c35b_tn.jpg
2021년 9월 9일,권선동,코리엔탈깻잎두마리치킨-권선점,el**님,2021년 9월 9일,"두마리 2가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(핫스파이스),음료추가(음료 1.25L 변경))",맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6e52199ecb2cae333d2841c373dd8ddd_tn.jpg
2021년 9월 8일,권선동,코리엔탈깻잎두마리치킨-권선점,hy**님,2021년 9월 8일,"두마리 2가지맛 선택/1(치킨선택1(슈프림 불마왕치킨),치킨선택2(（인기）양념),음료추가(음료 1.25L 변경))",오늘도 맛있게 잘먹었어요ㅋ 양도 푸짐하고 맛도 좋고 힘들었던 하루가 그래도 즐거운 식사로 기분좋게 마무리 할수 있어서 좋아요 늘 감사히 잘 먹고 있어요~^^ 코로나로 힘드실텐데 그래도 힘내세요~ 사업 번창하세요~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ed0b2ea5ec19812a339b3e28f5022a0f_tn.jpg
2021년 9월 7일,권선동,코리엔탈깻잎두마리치킨-권선점,ki**님,2021년 9월 7일,"두마리 2가지맛 선택/1(치킨선택1(양파크리미치킨),치킨선택2(핫스파이스))",궂은 날씨에도 배달도 빠르고 맛있게 잘먹었습니다!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/1b68795793ea8a49ea342ad6245e7ddd_tn.jpg
2021년 9월 5일,권선동,코리엔탈깻잎두마리치킨-권선점,se**님,2021년 9월 5일,[골드라벨]치즈킹치킨 두마리 세트/1(치킨선택1(슈프림 양념)),맛있게 잘먹었습니다,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 9월 4일,권선동,코리엔탈깻잎두마리치킨-권선점,le**님,2021년 9월 4일,"두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（추천）눈꽃스윗치즈),치킨선택3(고추쏘핫))",맛있게 잘 먹었습니당 양이 좀 적었지만 맛이 있어서 다행이에요 !리뷰 이벤트로 받은 치즈볼도 치즈가 쫙 늘어나구 바삭하니 맛있었어용 무엇보다 깻잎이 또 들어 있는게 너무 맘에 들었어요 >< 잘 먹었습니다 !!,5,3,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/04d161b758381b5b16e4fd90e7d114fd_tn.jpg
2021년 9월 4일,권선동,코리엔탈깻잎두마리치킨-권선점,iy**님,2021년 9월 4일,한마리 1가지맛 선택/1(치킨선택1(슈프림 양념)),배달 빠르고 맛있어영,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e2793d7480fd2ad068670dfb4029c1ca_tn.jpg
2021년 9월 3일,권선동,코리엔탈깻잎두마리치킨-권선점,kp**님,2021년 9월 3일,"두마리 3가지맛 선택＋사이드 선택/1(치킨선택1(후라이드),치킨선택2(（인기）양념),치킨선택3(후라이드),사이드선택(라이스 치즈볼 8개))",맛있습니다~굿!! 양도 푸짐하니 좋네요~,4,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 9월 1일,권선동,코리엔탈깻잎두마리치킨-권선점,hi**님,2021년 9월 1일,"두마리 2가지맛 선택/1(치킨선택1(슈프림 불마왕치킨),치킨선택2(슈프림 간장))",아주 맛있게 잘먹었습니다요청사항 다 들어주셔어 감사합니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/920a0f0f1b77da6e7ba4bd72a13caa4f_tn.jpg
2021년 8월 31일,권선동,코리엔탈깻잎두마리치킨-권선점,kd**님,2021년 8월 31일,"두마리 3가지맛 선택＋사이드 선택/1(치킨선택1(후라이드),치킨선택2(고추쏘핫),치킨선택3(눈꽃허니버터),사이드선택(라이스 치즈볼 8개))",사랑해요 연애가중개,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/5ad2ae6851af8cf28e610fb29a4c74a8_tn.jpg
2021년 8월 30일,권선동,코리엔탈깻잎두마리치킨-권선점,du**님,2021년 8월 30일,[레드라벨]불마왕치킨 두마리 세트＋라이스 치즈볼 8개/1(치킨선택1(후레쉬갈릭)),음 처음시켜봤는데 맛있게 잘먹었습니다.솔직히 사이드로 시킨 라이스치즈볼은 생각보다미묘한 맛이어서 아쉽지만 치킨은 맛있네요 ㅋㅋ,4,4,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c9b1204b6729559d9432260cbf1978b8_tn.jpg
2021년 8월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,le**님,2021년 8월 29일,"두마리 3가지맛 선택＋사이드 선택/1(치킨선택1(（NEW）치즈킹치킨),치킨선택2(슈프림 간장),치킨선택3(고추쏘핫),사이드선택(라이스 치즈볼 8개))",모두 잘 먹었습니다~ 맛도 배달도 굿이에요! 깻잎치킨 넘 좋아요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7d2f4eee43403c70ef612e1cea129f1c_tn.jpg
2021년 8월 29일,권선동,코리엔탈깻잎두마리치킨-권선점,1r**님,2021년 8월 29일,"두마리 3가지맛 선택＋사이드 선택/1(치킨선택1(（NEW）치즈킹치킨),치킨선택2(슈프림 수원 왕갈비치킨),치킨선택3(후레쉬갈릭),사이드선택(갈릭마요 치킨볼 6개),사이드추가(사이드 4딸라 세트),음료추가(음료 1.25L 변경))","요청사항에 혹시나 하고,추가건들 써봤는데,어떤지 모르겠네요^^",5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 28일,권선동,코리엔탈깻잎두마리치킨-권선점,ab**님,2021년 8월 28일,"두마리 2가지맛 선택/1(치킨선택1(슈프림 양념),치킨선택2(（추천）눈꽃스윗치즈))",너무 맛있어요 역시 깻잎이랑 치킨은 어울려요... 그리고 서비스로 주신 떡볶이는 달달한 학교앞 떡볶이 같은데 매워요..!! 매워..,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/6bf291e2176ac8a78d9e438dfb4a2d9a_tn.jpg
2021년 8월 27일,권선동,코리엔탈깻잎두마리치킨-권선점,ks**님,2021년 8월 27일,"두마리 2가지맛 선택/1(치킨선택1(후레쉬갈릭),치킨선택2(슈프림 간장))",너무 맛있었요 갈릭이 젤 맛있어요!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/98745b30ea4b31e757980b112f6d4ae1_tn.jpg
2021년 8월 27일,권선동,코리엔탈깻잎두마리치킨-권선점,we**님,2021년 8월 27일,"두마리 3가지맛 선택/1(치킨선택1(슈프림 양념),치킨선택2(（추천）눈꽃스윗치즈),치킨선택3(고추쏘핫),사이드추가(치킨무 추가))",넘넘맛나요 한 번 먹고 중독돼서 또 시켰어용,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 8월 27일,권선동,코리엔탈깻잎두마리치킨-권선점,fl**님,2021년 8월 27일,"두마리 3가지맛 선택/1(치킨선택1(（NEW）치즈킹치킨),치킨선택2(슈프림 양념),치킨선택3(（추천）눈꽃스윗치즈))",간만에 치킨집 하나 건졌네요. 1. 치킨의 전반적인 질이 아주 좋습니다.2. 살이 무척 많은편입니다.  (사진첨부)3. 살이 정말 뽀얗습니다.     (사진첨부)4. 양도 적당하고 너무 맛잇습니다.1주에 치킨 3-4번시켜먹는 매니아라 믿으셔도됩니다.전 리뷰는 100프로 솔직하게 적습니다. 전 거짓말은 못해요. 이집 오지고 지리네요♡ 곧 또시킨다?♡,5,5,5,고객님 감사합니다리뷰를 보고 사장님과 많은 생각을 하게되었습니다이렇게 감사한 사람들도많은데 지치지말자 하구요정말 감사드리고 초심 잃지않게 배달해드리겠습니다저희에게 힘을준 고객님 항상 행복하세요가을장마철 시도때도없이 내리는비가 습하고 찝찝할때도있지만비와함께 힘든 요즘 상황들도 다 씻겨 내려갔음좋겠네요어제보다 더나은 오늘이되길 바랄께요항상 건강하시고 행복하세요,https://rev-static.yogiyo.co.kr/18f93ff288681c10370cb066bc0fe732_tn.jpg
2021년 8월 26일,권선동,코리엔탈깻잎두마리치킨-권선점,1r**님,2021년 8월 26일,"[골드라벨]치즈킹치킨 두마리 세트＋라이스 치즈볼 8개/1(치킨선택1(（BEST）수원 왕갈비치킨),음료추가(음료 1.25L 변경))",그냥..서로 불편하지 않고 싶네요.,5,5,5,고객님 감사합니다저번주문때 콜라 변경을 못하고 보내서 정말죄송했습니다이번엔 못받은 콜라와 사이다 서비스로 드렸는데 잘받으셧나요항상 누락될때는 죄송한 마음이 큽니다실수 번복하지않게 꼼꼼히 체크하겠습니다가을장마철 시도때도없이 내리는비가 습하고 찝찝할때도있지만비와함께 힘든 요즘 상황들도 다 씻겨 내려갔음좋겠네요어제보다 더나은 오늘이되길 바랄께요항상 건강하시고 행복하세요,이미지는 없어요
2021년 8월 26일,권선동,코리엔탈깻잎두마리치킨-권선점,mw**님,2021년 8월 26일,"두마리 2가지맛 선택/1(치킨선택1(（추천）눈꽃스윗치즈),치킨선택2(눈꽃허니버터))",잘 먹엇습니다 ㅎㅎ!양도 많고 맛잇어서 기분 좋게 먹엇네요!,5,5,5,고객님 감사합니다주문들어올때 치킨소스가 모두 가루다보니 사장님이 직접배달을 가셨어요맛있게 드셔주시니 정말뿌듯합니다사장님이 오토바이 살살 잘몰고 가시니 다음주문시에도 깔끔히 보내겠습니다가을장마철 시도때도없이 내리는비가 습하고 찝찝할때도있지만비와함께 힘든 요즘 상황들도 다 씻겨 내려갔음좋겠네요어제보다 더나은 오늘이되길 바랄께요항상 건강하시고 행복하세요,https://rev-static.yogiyo.co.kr/8aa1f41aef8350cd79fcb1d1cb737571_tn.jpg
2021년 8월 26일,권선동,코리엔탈깻잎두마리치킨-권선점,hy**님,2021년 8월 26일,"두마리 2가지맛 선택/1(치킨선택1(（NEW）치즈킹치킨),치킨선택2(불마왕치킨),음료추가(음료 1.25L 변경))",늘 맛있게 먹고 있어요^^ 역시 후회되지 않는 선택이었어요^^ 맛있게 먹고 늘 먹고나면 기분이 좋은 시간이네요,5,5,5,늘 사랑해주셔서 감사합니다항상 후회되지 않는 선택일수있게 정성을 다하겠습니다가을장마철 시도때도없이 내리는비가 습하고 찝찝할때도있지만비와함께 힘든 요즘 상황들도 다 씻겨 내려갔음좋겠네요어제보다 더나은 오늘이되길 바랄께요항상 건강하시고 행복하세요,https://rev-static.yogiyo.co.kr/8d1bddc0d70376ca4aa935861065113c_tn.jpg
2021년 8월 26일,권선동,코리엔탈깻잎두마리치킨-권선점,wo**님,2021년 8월 26일,"두마리 2가지맛 선택/1(치킨선택1(칠리),치킨선택2(후레쉬갈릭))","저번 리뷰 기억하시고 서비스 더주셔서 감동!갈릭치킨 마늘듬뿍 들어가고 전반적으로 소스들  흥건하게 주셔서 맛있게 먹었습니다.불마왕, 까르보, 눈꽃 치킨만 먹으면 메뉴정복이네요",5,5,5,단골 고객님 감사합니다아낌없는 사랑을 주시니 저희도 아낌없이 주고싶네요다음주문시에도 사랑을 담아 배달해드리겠습니다맛있게 드시고 건강하세요가을장마철 시도때도없이 내리는비가 습하고 찝찝할때도있지만비와함께 힘든 요즘 상황들도 다 씻겨 내려갔음좋겠네요어제보다 더나은 오늘이되길 바랄께요항상 건강하시고 행복하세요,https://rev-static.yogiyo.co.kr/ef137c8df07cf3c79e410359e4785363_tn.jpg
2021년 8월 26일,권선동,코리엔탈깻잎두마리치킨-권선점,sk**님,2021년 8월 26일,"두마리 2가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(（인기）양념))",맛있어요 배달도빠르고 굿,5,5,5,고객님  감사합니다자체배달과 배달대행 모두하고있어 배달이 조금이나마빨라졌습니다헤헤맛있게 드셔주셔서 고맙습니다가을장마철 시도때도없이 내리는비가 습하고 찝찝할때도있지만비와함께 힘든 요즘 상황들도 다 씻겨 내려갔음좋겠네요어제보다 더나은 오늘이되길 바랄께요항상 건강하시고 행복하세요,https://rev-static.yogiyo.co.kr/d2af25ad0af168bed932b097b92bded8_tn.jpg
